Timestamp,Becketts Link,Becketts Back Image URL,Becketts Front Image URL,Sport,Manufacturer,Brand,Set,Player,Team,Card Number,Card Name,Features,Attributes,Additional Information
2025-07-26T22:18:39.885257,https://www.beckett.com/basketball/1990-91/hoops/404-dennis-hopson-u-3031513,https://img.beckett.com/images/items_stock/185226/3031089/3031513/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031513/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Dennis Hopson,Chicago Bulls,404,1990-91 Hoops #404 Dennis Hopson U,"Base Set, Update Card (U)",,
2025-07-26T22:18:42.118628,https://www.beckett.com/basketball/1990-91/hoops/405-cliff-levingston-u-3031514,https://img.beckett.com/images/items_stock/185226/3031089/3031514/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031514/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Cliff Levingston,Cleveland Cavaliers,405,1990-91 Hoops #405 Cliff Levingston U,"Base Set, Update Card (U)",,
2025-07-26T22:18:44.299469,https://www.beckett.com/basketball/1990-91/hoops/406a-danny-ferry-u-errno-position-on-front-of-card-3031515,https://img.beckett.com/images/items_stock/185226/3031089/3031515/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031515/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Danny Ferry,Cleveland Cavaliers,406A,1990-91 Hoops #406A Danny Ferry U ERR,"Base Set, Update Card (U), Error (ERR)",,No position on front of card
2025-07-26T22:18:46.481264,https://www.beckett.com/basketball/1990-91/hoops/406b-danny-ferry-u-cor-3031516,https://img.beckett.com/images/items_stock/185226/3031089/3031516/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031516/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Danny Ferry,Cleveland Cavaliers,406B,1990-91 Hoops #406B Danny Ferry U COR,"Base Set, Coach (CO), Update Card (U), Corrected (COR)",,
2025-07-26T22:18:48.682158,https://www.beckett.com/basketball/1990-91/hoops/407-alex-english-u-3031517,https://img.beckett.com/images/items_stock/185226/3031089/3031517/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031517/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Alex English,Dallas Mavericks,407,1990-91 Hoops #407 Alex English U,"Base Set, Update Card (U)",Hall Of Fame (HOF),
2025-07-26T22:18:50.881156,https://www.beckett.com/basketball/1990-91/hoops/408-lafayette-lever-u-3031518,https://img.beckett.com/images/items_stock/185226/3031089/3031518/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031518/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Lafayette (Fat) Lever,Dallas Mavericks,408,1990-91 Hoops #408 Lafayette Lever U,"Base Set, Update Card (U)",,
2025-07-26T22:18:53.068240,https://www.beckett.com/basketball/1990-91/hoops/409-rodney-mccray-u-3031519,https://img.beckett.com/images/items_stock/185226/3031089/3031519/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031519/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Rodney McCray,Dallas Mavericks,409,1990-91 Hoops #409 Rodney McCray U,"Base Set, Update Card (U)",,
2025-07-26T22:18:55.245028,https://www.beckett.com/basketball/1990-91/hoops/410-mike-dunleavy-u-co-3031520,https://img.beckett.com/images/items_stock/185226/3031089/3031520/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031520/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Mike Dunleavy Sr.,Los Angeles Lakers,410,1990-91 Hoops #410 Mike Dunleavy U CO,"Base Set, Coach (CO), Update Card (U)",,
2025-07-26T22:18:57.434473,https://www.beckett.com/basketball/1990-91/hoops/411-orlando-woolridge-u-3031521,https://img.beckett.com/images/items_stock/185226/3031089/3031521/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031521/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Orlando Woolridge,Denver Nuggets,411,1990-91 Hoops #411 Orlando Woolridge U,"Base Set, Update Card (U)",,
2025-07-26T22:18:59.616122,https://www.beckett.com/basketball/1990-91/hoops/412-joe-wolf-u-3031522,https://img.beckett.com/images/items_stock/185226/3031089/3031522/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031522/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Joe Wolf,Denver Nuggets,412,1990-91 Hoops #412 Joe Wolf U,"Base Set, Update Card (U)",,
2025-07-26T22:19:01.804924,https://www.beckett.com/basketball/1990-91/hoops/413-tree-rollins-u-3031523,https://img.beckett.com/images/items_stock/185226/3031089/3031523/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031523/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Tree Rollins,Detroit Pistons,413,1990-91 Hoops #413 Tree Rollins U,"Base Set, Update Card (U)",,
2025-07-26T22:19:04.014412,https://www.beckett.com/basketball/1990-91/hoops/414a-kenny-smith-u-errno-position-on-front-of-card-3031524,https://img.beckett.com/images/items_stock/185226/3031089/3031524/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031524/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Kenny Smith,Houston Rockets,414A,1990-91 Hoops #414A Kenny Smith U ERR,"Base Set, Update Card (U), Error (ERR)",,No position on front of card
2025-07-26T22:19:06.259974,https://www.beckett.com/basketball/1990-91/hoops/415-sam-perkins-u-3031525,https://img.beckett.com/images/items_stock/185226/3031089/3031525/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031525/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Sam Perkins,Los Angeles Lakers,415,1990-91 Hoops #415 Sam Perkins U,"Base Set, Update Card (U)",,
2025-07-26T22:19:08.475951,https://www.beckett.com/basketball/1990-91/hoops/416-terry-teagle-u-3031526,https://img.beckett.com/images/items_stock/185226/3031089/3031526/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031526/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Terry Teagle,Los Angeles Lakers,416,1990-91 Hoops #416 Terry Teagle U,"Base Set, Update Card (U)",,
2025-07-26T22:19:10.709225,https://www.beckett.com/basketball/1990-91/hoops/417-frank-brickowski-u-3031527,https://img.beckett.com/images/items_stock/185226/3031089/3031527/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031527/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Frank Brickowski,Milwaukee Bucks,417,1990-91 Hoops #417 Frank Brickowski U,"Base Set, Update Card (U)",,
2025-07-26T22:19:12.935117,https://www.beckett.com/basketball/1990-91/hoops/418-danny-schayes-u-3031528,https://img.beckett.com/images/items_stock/185226/3031089/3031528/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031528/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Dan Schayes,Milwaukee Bucks,418,1990-91 Hoops #418 Danny Schayes U,"Base Set, Update Card (U)",,
2025-07-26T22:19:15.126576,https://www.beckett.com/basketball/1990-91/hoops/419-scott-brooks-u-3031529,https://img.beckett.com/images/items_stock/185226/3031089/3031529/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031529/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Scott Brooks,Minnesota Timberwolves,419,1990-91 Hoops #419 Scott Brooks U,"Base Set, Update Card (U)",,
2025-07-26T22:19:17.379680,https://www.beckett.com/basketball/1990-91/hoops/420-reggie-theus-u-3031530,https://img.beckett.com/images/items_stock/185226/3031089/3031530/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031530/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Reggie Theus,New Jersey Nets,420,1990-91 Hoops #420 Reggie Theus U,"Base Set, Update Card (U)",,
2025-07-26T22:19:19.606811,https://www.beckett.com/basketball/1990-91/hoops/421a-greg-grant-u-errno-position-on-front-of-card-3031531,https://img.beckett.com/images/items_stock/185226/3031089/3031531/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031531/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Greg Grant,New York Knicks,421A,1990-91 Hoops #421A Greg Grant U ERR,"Base Set, Update Card (U), Error (ERR)",,No position on front of card
2025-07-26T22:19:21.845633,https://www.beckett.com/basketball/1990-91/hoops/422-paul-westhead-u-co-3031532,https://img.beckett.com/images/items_stock/185226/3031089/3031532/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031532/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Paul Westhead,Denver Nuggets,422,1990-91 Hoops #422 Paul Westhead U CO,"Base Set, Coach (CO), Update Card (U)",,
2025-07-26T22:19:24.075286,https://www.beckett.com/basketball/1990-91/hoops/423-greg-kite-u-3031533,https://img.beckett.com/images/items_stock/185226/3031089/3031533/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031533/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Greg Kite,Orlando Magic,423,1990-91 Hoops #423 Greg Kite U,"Base Set, Update Card (U)",,
2025-07-26T22:19:26.343432,https://www.beckett.com/basketball/1990-91/hoops/424-manute-bol-u-3031534,https://img.beckett.com/images/items_stock/185226/3031089/3031534/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031534/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Manute Bol,Philadelphia 76ers,424,1990-91 Hoops #424 Manute Bol U,"Base Set, Update Card (U)",,
2025-07-26T22:19:28.555178,https://www.beckett.com/basketball/1990-91/hoops/425-rickey-green-u-3031535,https://img.beckett.com/images/items_stock/185226/3031089/3031535/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031535/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Rickey Green,Philadelphia 76ers,425,1990-91 Hoops #425 Rickey Green U,"Base Set, Update Card (U)",,
2025-07-26T22:19:30.768335,https://www.beckett.com/basketball/1990-91/hoops/426-ed-nealy-u-3031536,https://img.beckett.com/images/items_stock/185226/3031089/3031536/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031536/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Ed Nealy,Phoenix Suns,426,1990-91 Hoops #426 Ed Nealy U,"Base Set, Update Card (U)",,
2025-07-26T22:19:32.988045,https://www.beckett.com/basketball/1990-91/hoops/427-danny-ainge-u-3031537,https://img.beckett.com/images/items_stock/185226/3031089/3031537/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031537/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Danny Ainge,Portland Trail Blazers,427,1990-91 Hoops #427 Danny Ainge U,"Base Set, Update Card (U)",,
2025-07-26T22:19:35.205061,https://www.beckett.com/basketball/1990-91/hoops/428-bobby-hansen-u-3031538,https://img.beckett.com/images/items_stock/185226/3031089/3031538/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031538/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Bobby Hansen,Sacramento Kings,428,1990-91 Hoops #428 Bobby Hansen U,"Base Set, Update Card (U)",,
2025-07-26T22:19:37.413516,https://www.beckett.com/basketball/1990-91/hoops/429-eric-leckner-u-3031539,https://img.beckett.com/images/items_stock/185226/3031089/3031539/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031539/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Eric Leckner,Sacramento Kings,429,1990-91 Hoops #429 Eric Leckner U,"Base Set, Update Card (U)",,
2025-07-26T22:19:39.664362,https://www.beckett.com/basketball/1990-91/hoops/430-rory-sparrow-u-3031540,https://img.beckett.com/images/items_stock/185226/3031089/3031540/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031540/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Rory Sparrow,Sacramento Kings,430,1990-91 Hoops #430 Rory Sparrow U,"Base Set, Update Card (U)",,
2025-07-26T22:19:41.882805,https://www.beckett.com/basketball/1990-91/hoops/431-bill-wennington-u-3031541,https://img.beckett.com/images/items_stock/185226/3031089/3031541/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031541/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Bill Wennington,Sacramento Kings,431,1990-91 Hoops #431 Bill Wennington U,"Base Set, Update Card (U)",,
2025-07-26T22:19:44.128195,https://www.beckett.com/basketball/1990-91/hoops/432-paul-pressey-u-3031542,https://img.beckett.com/images/items_stock/185226/3031089/3031542/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031542/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Paul Pressey,San Antonio Spurs,432,1990-91 Hoops #432 Paul Pressey U,"Base Set, Update Card (U)",,
2025-07-26T22:19:46.414637,https://www.beckett.com/basketball/1990-91/hoops/433-david-greenwood-u-3031543,https://img.beckett.com/images/items_stock/185226/3031089/3031543/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031543/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,David Greenwood,San Antonio Spurs,433,1990-91 Hoops #433 David Greenwood U,"Base Set, Update Card (U)",,
2025-07-26T22:19:48.634086,https://www.beckett.com/basketball/1990-91/hoops/434-mark-mcnamara-u-3031544,https://img.beckett.com/images/items_stock/185226/3031089/3031544/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031544/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Mark McNamara,Orlando Magic,434,1990-91 Hoops #434 Mark McNamara U,"Base Set, Update Card (U)",,
2025-07-26T22:19:50.866554,https://www.beckett.com/basketball/1990-91/hoops/435-sidney-green-u-3031545,https://img.beckett.com/images/items_stock/185226/3031089/3031545/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031545/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Sidney Green,San Antonio Spurs,435,1990-91 Hoops #435 Sidney Green U,"Base Set, Update Card (U)",,
2025-07-26T22:19:53.126706,https://www.beckett.com/basketball/1990-91/hoops/436-dave-corzine-u-3031546,https://img.beckett.com/images/items_stock/185226/3031089/3031546/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031546/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Dave Corzine,Seattle Supersonics,436,1990-91 Hoops #436 Dave Corzine U,"Base Set, Update Card (U)",,
2025-07-26T22:19:55.386806,https://www.beckett.com/basketball/1990-91/hoops/437-jeff-malone-u-3031547,https://img.beckett.com/images/items_stock/185226/3031089/3031547/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031547/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Jeff Malone,Utah Jazz,437,1990-91 Hoops #437 Jeff Malone U,"Base Set, Update Card (U)",,
2025-07-26T22:19:57.663394,https://www.beckett.com/basketball/1990-91/hoops/438a-pervis-ellison-u-errno-position-on-front-of-card-3031548,https://img.beckett.com/images/items_stock/185226/3031089/3031548/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031548/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Pervis Ellison,Washington Bullets,438A,1990-91 Hoops #438A Pervis Ellison U ERR,"Base Set, Update Card (U), Error (ERR)",,No position on front of card
2025-07-26T22:19:59.896705,https://www.beckett.com/basketball/1990-91/hoops/439-checklist-5-3031549,https://img.beckett.com/images/items_stock/185226/3031089/3031549/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031549/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,,,439,1990-91 Hoops #439 Checklist 5,"Base Set, Checklist (CL)",,
2025-07-26T22:20:02.093475,https://www.beckett.com/basketball/1990-91/hoops/440-checklist-6-3031550,https://img.beckett.com/images/items_stock/185226/3031089/3031550/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031550/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,,,440,1990-91 Hoops #440 Checklist 6,"Base Set, Checklist (CL)",,
2025-07-26T22:20:04.296230,https://www.beckett.com/basketball/1990-91/hoops/414b-kenny-smith-u-cor-26515016,,,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Kenny Smith,Houston Rockets,414B,1990-91 Hoops #414B Kenny Smith U COR,"Base Set, Coach (CO), Update Card (U), Corrected (COR)",,
2025-07-26T22:20:06.545841,https://www.beckett.com/basketball/1990-91/hoops/421b-greg-grant-u-cor-26515017,,,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Greg Grant,New York Knicks,421B,1990-91 Hoops #421B Greg Grant U COR,"Base Set, Coach (CO), Update Card (U), Corrected (COR)",,
2025-07-26T22:20:08.752999,https://www.beckett.com/basketball/1990-91/hoops/438b-pervis-ellison-u-cor-26515018,,,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Pervis Ellison,Washington Bullets,438B,1990-91 Hoops #438B Pervis Ellison U COR,"Base Set, Coach (CO), Update Card (U), Corrected (COR)",,
2025-07-26T22:20:10.965853,https://www.beckett.com/basketball/1990-91/hoops-all-star-panels/1-michael-jordanjames-worthyisiah-thomasac-greenreggie-millerhakeem-olajuwon-3034070,,,Basketball,SkyBox,Hoops,1990-91 Hoops All-Star Panels,,,1,1990-91 Hoops All-Star Panels #1 Michael Jordan/James Worthy/Isiah Thomas/A.C. Green/Reggie Miller/Hakeem Olajuwon,Base Set,,
2025-07-26T22:20:13.199064,https://www.beckett.com/basketball/1990-91/hoops-all-star-panels/2-karl-malonemagic-johnsonpatrick-ewingdavid-robinsonmichael-jordancharles-barkley-3034071,,https://img.beckett.com/images/items_stock/185226/3034064/3034071/front.jpg,Basketball,SkyBox,Hoops,1990-91 Hoops All-Star Panels,,,2,1990-91 Hoops All-Star Panels #2 Karl Malone/Magic Johnson/Patrick Ewing/David Robinson/Michael Jordan/Charles Barkley,Base Set,,
2025-07-26T22:20:15.475337,https://www.beckett.com/basketball/1990-91/hoops-all-star-panels/3-kevin-mchalefat-leverjoe-dumarsrolando-blackmanrobert-parishkevin-johnson-3034072,,,Basketball,SkyBox,Hoops,1990-91 Hoops All-Star Panels,,,3,1990-91 Hoops All-Star Panels #3 Kevin McHale/Fat Lever/Joe Dumars/Rolando Blackman/Robert Parish/Kevin Johnson,Base Set,,
2025-07-26T22:20:17.698738,https://www.beckett.com/basketball/1990-91/hoops-all-star-panels/4-dominique-wilkinsdavid-robinsondennis-rodmanchris-mullinscottie-pippentom-chambers-3034073,,,Basketball,SkyBox,Hoops,1990-91 Hoops All-Star Panels,,,4,1990-91 Hoops All-Star Panels #4 Dominique Wilkins/David Robinson/Dennis Rodman/Chris Mullin/Scottie Pippen/Tom Chambers,Base Set,,
2025-07-26T22:20:19.923165,https://www.beckett.com/basketball/1990-91/hoops-all-star-panels/5-patrick-ewingmagic-johnsonlarry-birdjohn-stocktoncharles-barkleyclyde-drexler-3034074,https://img.beckett.com/images/items_stock/185226/3034064/3034074/back.jpg,https://img.beckett.com/images/items_stock/185226/3034064/3034074/front.jpg,Basketball,SkyBox,Hoops,1990-91 Hoops All-Star Panels,,,5,1990-91 Hoops All-Star Panels #5 Patrick Ewing/Magic Johnson/Larry Bird/John Stockton/Charles Barkley/Clyde Drexler,Base Set,,
2025-07-26T22:20:22.129188,https://www.beckett.com/basketball/1990-91/hoops-announcers/1-marv-albert-3034080,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Marv Albert,,1,1990-91 Hoops Announcers #1 Marv Albert,Base Set,,
2025-07-26T22:20:24.326368,https://www.beckett.com/basketball/1990-91/hoops-announcers/2-steve-albert-3034081,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Steve Albert,,2,1990-91 Hoops Announcers #2 Steve Albert,Base Set,,
2025-07-26T22:20:26.526346,https://www.beckett.com/basketball/1990-91/hoops-announcers/3-john-andarise-3034082,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,John Andarise,,3,1990-91 Hoops Announcers #3 John Andarise,Base Set,,
2025-07-26T22:20:28.728974,https://www.beckett.com/basketball/1990-91/hoops-announcers/4-jerry-baker-3034083,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jerry Baker,,4,1990-91 Hoops Announcers #4 Jerry Baker,Base Set,,
2025-07-26T22:20:30.937653,https://www.beckett.com/basketball/1990-91/hoops-announcers/5-jim-barnett-3034084,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jim Barnett,,5,1990-91 Hoops Announcers #5 Jim Barnett,Base Set,,
2025-07-26T22:20:33.175969,https://www.beckett.com/basketball/1990-91/hoops-announcers/6-jim-barniak-3034085,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jim Barniak,,6,1990-91 Hoops Announcers #6 Jim Barniak,Base Set,,
2025-07-26T22:20:35.398758,https://www.beckett.com/basketball/1990-91/hoops-announcers/7-rick-barry-3034086,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Rick Barry,,7,1990-91 Hoops Announcers #7 Rick Barry,Base Set,Hall Of Fame (HOF),
2025-07-26T22:20:37.596066,https://www.beckett.com/basketball/1990-91/hoops-announcers/8-ron-boone-3034087,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Ron Boone,,8,1990-91 Hoops Announcers #8 Ron Boone,Base Set,,
2025-07-26T22:20:39.795493,https://www.beckett.com/basketball/1990-91/hoops-announcers/9-mark-boyle-3034088,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Mark Boyle,,9,1990-91 Hoops Announcers #9 Mark Boyle,Base Set,,
2025-07-26T22:20:41.990810,https://www.beckett.com/basketball/1990-91/hoops-announcers/10-hubie-brown-3034089,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Hubie Brown,,10,1990-91 Hoops Announcers #10 Hubie Brown,Base Set,Hall Of Fame (HOF),
2025-07-26T22:20:44.212593,https://www.beckett.com/basketball/1990-91/hoops-announcers/11-kevin-calabro-3034090,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Kevin Calabro,,11,1990-91 Hoops Announcers #11 Kevin Calabro,Base Set,,
2025-07-26T22:20:46.414534,https://www.beckett.com/basketball/1990-91/hoops-announcers/12-harry-caray-iii-3034091,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,,,12,1990-91 Hoops Announcers #12 Harry Caray III,Base Set,,
2025-07-26T22:20:48.616599,https://www.beckett.com/basketball/1990-91/hoops-announcers/13-skip-caray-3034092,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,,,13,1990-91 Hoops Announcers #13 Skip Caray,Base Set,,
2025-07-26T22:20:50.805193,https://www.beckett.com/basketball/1990-91/hoops-announcers/14-doug-collins-3034093,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Doug Collins,,14,1990-91 Hoops Announcers #14 Doug Collins,Base Set,Hall Of Fame (HOF),
2025-07-26T22:20:52.998444,https://www.beckett.com/basketball/1990-91/hoops-announcers/15-chet-coppock-3034094,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Chet Coppock,,15,1990-91 Hoops Announcers #15 Chet Coppock,Base Set,,
2025-07-26T22:20:55.192072,https://www.beckett.com/basketball/1990-91/hoops-announcers/16-bob-costas-3034095,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Bob Costas,,16,1990-91 Hoops Announcers #16 Bob Costas,Base Set,,
2025-07-26T22:20:57.409301,https://www.beckett.com/basketball/1990-91/hoops-announcers/17-jim-durham-3034096,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jim Durham,,17,1990-91 Hoops Announcers #17 Jim Durham,Base Set,,
2025-07-26T22:20:59.661305,https://www.beckett.com/basketball/1990-91/hoops-announcers/18-dick-enberg-3034097,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Dick Enberg,,18,1990-91 Hoops Announcers #18 Dick Enberg,Base Set,,
2025-07-26T22:21:01.865389,https://www.beckett.com/basketball/1990-91/hoops-announcers/19-jim-foley-3034098,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jim Foley,,19,1990-91 Hoops Announcers #19 Jim Foley,Base Set,,
2025-07-26T22:21:04.066944,https://www.beckett.com/basketball/1990-91/hoops-announcers/20-mike-fratello-3034099,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Mike Fratello,,20,1990-91 Hoops Announcers #20 Mike Fratello,Base Set,,
2025-07-26T22:21:06.264693,https://www.beckett.com/basketball/1990-91/hoops-announcers/21-gary-gerould-3034100,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Gary Gerould,,21,1990-91 Hoops Announcers #21 Gary Gerould,Base Set,,
2025-07-26T22:21:08.445797,https://www.beckett.com/basketball/1990-91/hoops-announcers/22-jack-givens-3034101,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jack Givens,,22,1990-91 Hoops Announcers #22 Jack Givens,Base Set,,
2025-07-26T22:21:10.624460,https://www.beckett.com/basketball/1990-91/hoops-announcers/23-mike-gorman-3034102,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Mike Gorman,,23,1990-91 Hoops Announcers #23 Mike Gorman,Base Set,,
2025-07-26T22:21:12.799146,https://www.beckett.com/basketball/1990-91/hoops-announcers/24-tom-hanneman-3034103,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Tom Hanneman,,24,1990-91 Hoops Announcers #24 Tom Hanneman,Base Set,,
2025-07-26T22:21:14.958477,https://www.beckett.com/basketball/1990-91/hoops-announcers/25-kevin-harlan-3034104,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Kevin Harlan,,25,1990-91 Hoops Announcers #25 Kevin Harlan,Base Set,,
2025-07-26T22:21:17.160228,https://www.beckett.com/basketball/1990-91/hoops-announcers/26-dick-harter-3034105,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Dick Harter,,26,1990-91 Hoops Announcers #26 Dick Harter,Base Set,,
2025-07-26T22:21:19.323642,https://www.beckett.com/basketball/1990-91/hoops-announcers/27-fred-hickman-3034106,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Fred Hickman,,27,1990-91 Hoops Announcers #27 Fred Hickman,Base Set,,
2025-07-26T22:21:21.498258,https://www.beckett.com/basketball/1990-91/hoops-announcers/28-steve-holman-3034107,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Steve Holman,,28,1990-91 Hoops Announcers #28 Steve Holman,Base Set,,
2025-07-26T22:21:23.659237,https://www.beckett.com/basketball/1990-91/hoops-announcers/29-jay-howard-3034108,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jay Howard,,29,1990-91 Hoops Announcers #29 Jay Howard,Base Set,,
2025-07-26T22:21:25.832271,https://www.beckett.com/basketball/1990-91/hoops-announcers/30-jim-irwin-3034109,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Jim Irwin,,30,1990-91 Hoops Announcers #30 Jim Irwin,Base Set,,
2025-07-26T22:21:28.004967,https://www.beckett.com/basketball/1990-91/hoops-announcers/31-dan-issel-3034110,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Dan Issel,,31,1990-91 Hoops Announcers #31 Dan Issel,Base Set,Hall Of Fame (HOF),
2025-07-26T22:21:30.177673,https://www.beckett.com/basketball/1990-91/hoops-announcers/32-ernie-johnson-jr-3034111,,,Basketball,SkyBox,Hoops,1990-91 Hoops Announcers,Ernie Jr. Johnson,,32,1990-91 Hoops Announcers #32 Ernie Johnson Jr.,Base Set,,
